YEAR,DISTRICT,TRAFFIC_AREAS,STREET_NO,TIME_SHARING,AREA,S_ROADSIDE_SHELF,S_ROADSIDE_PARKING,S_OUTSIDE,S_BUILDING,D_LEGAL_SHELF,D_LEGAL_PARKING,D_LEGAL_OTHER,D_ILLEGAL,D_OUTSIDE,D_BUILDING
111,19,002,012,13,19002012,0,0,0,0,0,0,0,0,0,0
111,19,002,012,17,19002012,0,0,0,0,0,0,0,0,0,0
111,19,002,012,18,19002012,0,0,0,0,0,0,0,0,0,0
111,19,002,012,19,19002012,0,0,0,0,0,0,0,0,0,0
111,19,002,012,20,19002012,0,0,0,0,0,0,0,0,0,0
111,19,002,012,21,19002012,0,0,0,0,0,0,0,0,0,0
111,19,002,013,09,19002013,0,0,0,0,0,0,0,0,0,0
111,19,002,013,10,19002013,0,0,0,0,0,0,0,0,0,0
111,19,002,013,11,19002013,0,0,0,0,0,0,0,0,0,0
111,19,002,013,12,19002013,0,0,0,0,0,0,0,0,0,0
111,19,002,013,13,19002013,0,0,0,0,0,0,0,0,0,0
111,19,002,013,17,19002013,0,0,0,0,0,0,0,0,0,0
111,19,002,013,18,19002013,0,0,0,0,0,0,0,0,0,0
111,19,002,013,19,19002013,0,0,0,0,0,0,0,0,0,0
111,19,002,013,20,19002013,0,0,0,0,0,0,0,0,0,0
111,19,002,013,21,19002013,0,0,0,0,0,0,0,0,0,0
111,19,002,014,09,19002014,0,0,0,0,0,0,0,0,0,0
111,19,002,014,10,19002014,0,0,0,0,0,0,0,0,0,0
111,19,002,014,11,19002014,0,0,0,0,0,0,0,0,0,0
111,19,002,014,12,19002014,0,0,0,0,0,0,0,0,0,0
111,19,002,014,13,19002014,0,0,0,0,0,0,0,0,0,0
111,19,002,014,17,19002014,0,0,0,0,0,0,0,0,0,0
111,19,002,014,18,19002014,0,0,0,0,0,0,0,0,0,0
111,19,002,014,19,19002014,0,0,0,0,0,0,0,0,0,0
111,19,002,014,20,19002014,0,0,0,0,0,0,0,0,0,0
111,19,002,014,21,19002014,0,0,0,0,0,0,0,0,0,0
111,19,002,015,09,19002015,0,0,0,0,0,0,0,0,0,0
111,19,002,015,10,19002015,0,0,0,0,0,0,0,0,0,0
111,19,002,015,11,19002015,0,0,0,0,0,0,0,0,0,0
111,19,002,015,12,19002015,0,0,0,0,0,0,0,0,0,0
111,19,002,015,13,19002015,0,0,0,0,0,0,0,0,0,0
111,19,002,015,17,19002015,0,0,0,0,0,0,0,0,0,0
111,19,002,015,18,19002015,0,0,0,0,0,0,0,0,0,0
111,19,002,015,19,19002015,0,0,0,0,0,0,0,0,0,0
111,19,002,015,20,19002015,0,0,0,0,0,0,0,0,0,0
111,19,002,015,21,19002015,0,0,0,0,0,0,0,0,0,0
111,19,002,016,09,19002016,0,0,0,0,0,0,0,0,0,0
111,19,002,016,10,19002016,0,0,0,0,0,0,0,0,0,0
111,19,002,016,11,19002016,0,0,0,0,0,0,0,0,0,0
111,19,002,016,12,19002016,0,0,0,0,0,0,0,0,0,0
111,19,002,016,13,19002016,0,0,0,0,0,0,0,0,0,0
